num_duplicate_rows,fullVisitorId,channelGrouping,time,country,city,totalTransactionRevenue,transactions,timeOnSite,pageviews,sessionQualityDim,date,visitId,type,productRefundAmount,productQuantity,productPrice,productRevenue,productSKU,v2ProductName,v2ProductCategory,productVariant,currencyCode,itemQuantity,itemRevenue,transactionRevenue,transactionId,pageTitle,searchKeyword,pagePathLevel1,eCommerceAction_type,eCommerceAction_step,eCommerceAction_option
2,0405649059384894486,Organic Search,1286947,United States,(not set),,,1287,12,,20161202,1480741646,EVENT,,,16990000,,GGOEGAAX0105,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,(not set),,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,1,1,
2,0355948260210754313,Organic Search,64265,Philippines,not available in demo dataset,,,184,12,,20170506,1494100481,PAGE,,,16990000,,GGOEGAAX0106,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,(not set),,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/store.html/,2,1,
2,1849906954215296139,Social,1113503,United States,Chicago,103930000,1,1631,28,,20170129,1485760289,PAGE,,,16990000,,GGOEGAAR010714,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel, MD,USD,,,,ORD201701291969,Checkout Confirmation,,/ordercompleted.html,6,1,
4,575143870190264156,Referral,390673,United States,not available in demo dataset,,,469,26,,20161224,1482567083,PAGE,,,25000000,,GGOEGGCX056299,Gift Card - $25.00,Gift Cards,Single Option Only,USD,,,,,Payment Method,,/payment.html,5,2,Payment
3,877823522891131062,Direct,10460,United States,San Jose,,,76,80,,20170528,1496005596,EVENT,,,1990000,,GGOEYFKQ020699,YouTube Custom Decals,Home/Shop by Brand/YouTube/,(not set),,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,1,1,
14,4191489896925210475,Referral,814159,United States,Kirkland,351000000,1,1500,67,,20161221,1482360949,PAGE,,1,25000000,25071428,GGOEGGCX056299,Gift Card - $25.00,Gift Cards,Single Option Only,USD,,,351000000,ORD201612212603,Checkout Confirmation,,/ordercompleted.html,6,1,
2,4365809776716151144,Display,105903,United States,San Bruno,106000000,1,275,13,,20170109,1483988529,PAGE,,1,50000000,,GGOEGGCX056499,Gift Card - $50.00,Gift Cards,Single Option Only,USD,,,,,Checkout Your Information,,/yourinfo.html,5,1,Billing and Shipping
2,5496020251297372385,Referral,285246,United States,not available in demo dataset,126000000,1,306,17,,20170502,1493789365,PAGE,,,119000000,,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,,ORD201705022218,Checkout Confirmation,,/ordercompleted.html,6,1,
4,7360768108223062056,Organic Search,162404,United States,Sunnyvale,209000000,1,337,22,,20160914,1473905072,PAGE,,1,50000000,,GGOEGGCX056499,Gift Card - $50.00,(not set),Single Option Only,USD,,,,,Checkout Your Information,,/yourinfo.html,5,1,Billing and Shipping
2,106063603600493523,Organic Search,86872,United States,not available in demo dataset,,,134,20,,20161114,1479142311,PAGE,,,34990000,,GGOEGAAX0335,YouTube Men's Long Sleeve Pullover Badge Tee Heather,Home/Shop by Brand/YouTube/,(not set),,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,2,1,
2,8161942866929822763,Organic Search,761277,Germany,not available in demo dataset,,,1021,19,,20161017,1476703735,EVENT,,,1990000,,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Home/Accessories/Stickers/,(not set),,,,,,Stickers | Accessories | Google Merchandise Store,,/google+redesign/,1,1,
2,3333696341056456517,Direct,84730,Nicaragua,not available in demo dataset,,,390,23,,20170126,1485461556,PAGE,,,99990000,,GGOEGBRJ037299,Google Alpine Style Backpack,Home/Bags/Backpacks/,(not set),,,,,,Backpacks | Bags | Google Merchandise Store,,/google+redesign/,2,1,
2,7567817112637547239,Organic Search,2303834,United States,Mountain View,101200000,2,2304,36,85,20170714,1500033101,PAGE,,1,25000000,26000000,GGOEGGCX056299,Gift Card - $25.00,Gift Cards,Single Option Only,USD,,,52000000,ORD201707142281,Checkout Confirmation,,/ordercompleted.html,6,1,
2,7845114848613059919,Referral,791561,United States,New York,304320000,1,792,17,,20161215,1481840106,PAGE,,1,8790000,9012222,GGOEGDHC015299,23 oz Wide Mouth Sport Bottle,Drinkware,Single Option Only,USD,,,304320000,ORD201612152739,Checkout Confirmation,,/ordercompleted.html,6,1,
2,3000212461242439183,Direct,35572,Romania,Bucharest,,,70,18,,20160908,1473322918,EVENT,,,10990000,,GGOEGHPB071610,Google Twill Cap,Home/Apparel/,(not set),,,,,,Apparel,,/store.html,1,1,
4,575143870190264156,Referral,448074,United States,not available in demo dataset,,,469,26,,20161224,1482567083,PAGE,,,25000000,,GGOEGGCX056299,Gift Card - $25.00,Gift Cards,Single Option Only,USD,,,,,Payment Method,,/payment.html,5,2,Payment
2,1115153051396976258,Direct,469762,United States,New York,151000000,1,532,21,,20170227,1488211922,PAGE,,,149000000,,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,Single Option Only,USD,,,,ORD201702272151,Checkout Confirmation,,/ordercompleted.html,6,1,
2,9697929460014674172,Organic Search,1586208,United States,San Francisco,34950000,1,3201,64,,20161005,1475733990,PAGE,,,6990000,,GGOEGCBB074199,Google Car Clip Phone Holder,(not set),Single Option Only,USD,,,,ORD201610052883,Checkout Confirmation,,/ordercompleted.html,6,1,
2,4089398984309263376,Direct,157590,India,Bengaluru,,,158,3,,20170311,1489227939,PAGE,,,1990000,,GGOEWFKA083199,Waze Mood Original Window Decal,Home/Accessories/Stickers/,(not set),USD,,,,,Stickers | Accessories | Google Merchandise Store,,/google+redesign/,0,1,
2,4089398984309263376,Direct,157590,India,Bengaluru,,,158,3,,20170311,1489227939,PAGE,,,2990000,,GGOEAFKQ020599,Android Sticker Sheet Ultra Removable,Home/Accessories/Stickers/,(not set),USD,,,,,Stickers | Accessories | Google Merchandise Store,,/google+redesign/,0,1,
10,2788555723243018631,Direct,1124567,United States,San Francisco,258000000,1,1125,58,,20160801,1470077433,PAGE,,1,25000000,25800000,GGOEGGCX056299,Gift Card - $25.00,(not set),Single Option Only,USD,,,258000000,ORD20160801563,Checkout Confirmation,,/ordercompleted.html,6,1,
2,1965703729833511722,Paid Search,633538,United States,New York,,,754,51,,20161225,1482680105,PAGE,,,5500000,,GGOEGOAR013099,Google Stylus Pen w/ LED Light,Home/Office/Writing Instruments/,(not set),,,,,,Writing Instruments | Office | Google Merchandise Store,,/google+redesign/,2,1,
6,7360768108223062056,Display,1885544,United States,Sunnyvale,,,2262,16,,20160914,1473890234,PAGE,,1,25000000,,GGOEGGCX056299,Gift Card - $25.00,(not set),Single Option Only,USD,,,,,Checkout Your Information,,/yourinfo.html,5,1,Billing and Shipping
2,154104806751769000,Organic Search,1024809,United States,not available in demo dataset,821710000,1,1025,23,,20170430,1493613970,PAGE,,,16990000,,GGOEGAEB027814,Google Women's Short Sleeve Hero Tee Black,Apparel, MD,USD,,,,ORD201704301386,Checkout Confirmation,,/ordercompleted.html,6,1,
2,4835082938415020542,Direct,1444297,United States,not available in demo dataset,755300000,1,1444,32,,20161116,1479341021,PAGE,,10,3500000,35375000,GGOEGBJR018199,Reusable Shopping Bag,Bags,Single Option Only,USD,,,755300000,ORD201611162447,Checkout Confirmation,,/ordercompleted.html,6,1,
2,4956606770860527760,Organic Search,71637,United States,San Francisco,,,78,9,,20170625,1498418450,PAGE,,,10990000,,GGOEYHPB072210,YouTube Twill Cap,Home/Shop by Brand/YouTube/,(not set),,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,2,1,
2,207142508991346416,Direct,37308,Azerbaijan,not available in demo dataset,,,37,8,,20170327,1490637994,EVENT,,,21990000,,GGOEYHPA003510,YouTube Trucker Hat,Home/Shop by Brand/YouTube/,(not set),,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,1,1,
2,5186802869072248264,Direct,998705,United States,Mountain View,199580000,1,1009,62,,20161104,1478272441,PAGE,,,4400000,,GGOEGOAR013099,Google Stylus Pen w/ LED Light,Office,Single Option Only,USD,,,,ORD201611041971,Checkout Confirmation,,/ordercompleted.html,6,1,
2,7845114848613059919,Referral,460658,United States,New York,304320000,1,792,17,,20161215,1481840106,PAGE,,,2390000,,GGOEGDHC018299,Google 22 oz Water Bottle,Drinkware, BLUE,USD,,,,,Payment Method,,/payment.html,5,2,Payment
3,2060318762356474784,Organic Search,2542,United States,not available in demo dataset,,,95,11,,20170304,1488656269,PAGE,,,1990000,,GGOEYFKQ020699,YouTube Custom Decals,Home/Shop by Brand/YouTube/,(not set),,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,2,1,
2,4856298179013995726,Paid Search,1330942,United States,not available in demo dataset,30380000,1,1800,50,,20170624,1498351853,PAGE,,,17490000,,GGOEAHPA004110,Android Wool Heather Cap Heather/Black,Headgear,Single Option Only,USD,,,,ORD201706241470,Checkout Confirmation,,/ordercompleted.html,6,1,
2,5584792205759442208,Social,196466,United States,not available in demo dataset,,,857,41,,20170203,1486142256,PAGE,,,21990000,,GGOEYHPA003510,YouTube Trucker Hat,Home/Shop by Brand/YouTube/,(not set),,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,2,1,
2,6852918480830064880,Organic Search,133492,India,not available in demo dataset,,,294,14,,20160827,1472356983,EVENT,,,1500000,,GGOEGFKA022299,Keyboard DOT Sticker,Home/Office/,(not set),,,,,,Office,,/google+redesign/,1,1,
4,9758235511148216157,Direct,667704,United States,Sunnyvale,134000000,2,705,22,,20170615,1497575168,PAGE,,,25000000,,GGOEGGCX056299,Gift Card - $25.00,Gift Cards,Single Option Only,USD,,,,,Payment Method,,/payment.html,5,2,Payment
2,0053895332124593586,Direct,279965,United Kingdom,not available in demo dataset,,,862,31,,20170312,1489354191,PAGE,,,16990000,,GGOEGAAX0105,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,(not set),,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/store.html/,2,1,
3,0852801263780322,Direct,299397,United States,Sunnyvale,80000000,1,675,22,,20170627,1498594489,PAGE,,,25000000,,GGOEGGCX056299,Gift Card - $25.00,Gift Cards,Single Option Only,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
2,3592785671281234637,Paid Search,175170,United States,not available in demo dataset,209000000,1,308,12,,20170620,1498002505,PAGE,,1,100000000,,GGOEGGCX056199,Gift Card- $100.00,Gift Cards,Single Option Only,USD,,,,,Checkout Your Information,,/yourinfo.html,5,1,Billing and Shipping
10,2788555723243018631,Direct,1124597,United States,San Francisco,258000000,1,1125,58,,20160801,1470077433,PAGE,,,25000000,,GGOEGGCX056299,Gift Card - $25.00,(not set),Single Option Only,USD,,,,ORD20160801563,Checkout Confirmation,,/ordercompleted.html,6,1,
5,7838650270550176403,Paid Search,1695364,United States,San Francisco,251000000,1,1721,27,,20161230,1483148696,PAGE,,,50000000,,GGOEGGCX056499,Gift Card - $50.00,Gift Cards,Single Option Only,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
2,0300474845680704614,Organic Search,708336,United States,not available in demo dataset,,,992,44,,20160911,1473614255,EVENT,,,990000,,GGOEGGOA017399,Maze Pen,Home/Office/,(not set),,,,,,Office,,/google+redesign/,1,1,
2,8590275418214025018,Referral,249293,United States,Austin,306000000,1,316,14,99,20170725,1500991172,PAGE,,,149000000,,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,Single Option Only,USD,,,,ORD201707252375,Checkout Confirmation,,/ordercompleted.html,6,1,
2,7697210138804043868,Referral,2266318,United States,Mountain View,220970000,1,3487,56,,20170127,1485572189,PAGE,,,23990000,,GGOEGAEJ035315,Google Vintage Henley Grey/Black,Apparel, LG,USD,,,,ORD201701271869,Checkout Confirmation,,/ordercompleted.html,6,1,
2,5311253006486037295,Referral,42937,Spain,not available in demo dataset,,,143,59,,20160802,1470159345,EVENT,,,79990000,,GGOEGBMC056599,Waterpoof Gear Bag,Home/Limited Supply/Bags/Backpacks/,(not set),,,,,,Backpacks,,/google+redesign/,1,1,
2,0651825379807294261,Social,2668417,Uruguay,(not set),,,2678,32,,20160806,1470489842,EVENT,,,18990000,,GGOEGAAX0325,YouTube Men's Short Sleeve Hero Tee Charcoal,Home/Apparel/Men's/Men's-T-Shirts/,(not set),,,,,,Men's-T-Shirts,,/google+redesign/,1,1,
2,106063603600493523,Organic Search,87232,United States,not available in demo dataset,,,134,20,,20161114,1479142311,EVENT,,,34990000,,GGOEGAAX0335,YouTube Men's Long Sleeve Pullover Badge Tee Heather,Home/Shop by Brand/YouTube/,(not set),,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,2,1,
2,4222982520678384747,Organic Search,23813,United States,not available in demo dataset,,,24,3,,20170428,1493400332,PAGE,,,19990000,,GGOEAXXX0808,Android Men's Engineer Short Sleeve Tee Charcoal,Home/Apparel/Men's/Men's-T-Shirts/,(not set),,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,2,1,
2,1383747015944459077,Organic Search,97863,Indonesia,not available in demo dataset,,,571,10,,20170322,1490170721,PAGE,,,49990000,,GGOEGEVB070499,Google Bluetooth Headphones,Home/Electronics/Audio/,(not set),,,,,,Audio | Electronics | Google Merchandise Store,,/google+redesign/,2,1,
2,1590294463633434388,Organic Search,264450,United States,not available in demo dataset,22980000,1,386,8,,20170115,1484518570,PAGE,,,7990000,,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Drinkware,Single Option Only,USD,,,,,Payment Method,,/payment.html,5,2,Payment
2,5186802869072248264,Direct,998705,United States,Mountain View,199580000,1,1009,62,,20161104,1478272441,PAGE,,,2000000,,GGOEGCBQ016499,SPF-15 Slim & Slender Lip Balm,Housewares,Single Option Only,USD,,,,ORD201611041971,Checkout Confirmation,,/ordercompleted.html,6,1,
2,4890832126611809362,Organic Search,0,Sri Lanka,not available in demo dataset,,,,2,,20170610,1497087233,PAGE,,,24990000,,GGOEYHPA003610,YouTube Wool Heather Cap Heather/Black,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
4,3211801082901013750,Referral,417832,United States,New York,409000000,1,418,23,,20170601,1496375475,PAGE,,1,100000000,102250000,GGOEGGCX056199,Gift Card- $100.00,Gift Cards,Single Option Only,USD,,,409000000,ORD201706013038,Checkout Confirmation,,/ordercompleted.html,6,1,
10,0780206376162514125,Referral,1942914,United States,not available in demo dataset,505000000,3,2269,92,,20160908,1473373023,PAGE,,,25000000,,GGOEGGCX056299,Gift Card - $25.00,(not set),Single Option Only,USD,,,,ORD201609081668,Checkout Confirmation,,/ordercompleted.html,6,1,
14,4191489896925210475,Referral,768857,United States,Kirkland,351000000,1,1500,67,,20161221,1482360949,PAGE,,,25000000,,GGOEGGCX056299,Gift Card - $25.00,Gift Cards,Single Option Only,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
2,4890832126611809362,Organic Search,0,Sri Lanka,not available in demo dataset,,,,2,,20170610,1497087233,PAGE,,,1990000,,GGOEYFKQ020699,YouTube Custom Decals,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
2,127143049350736549,Organic Search,317469,India,not available in demo dataset,,,2383,18,,20161001,1475344460,PAGE,,,2990000,,GGOEAFKQ020599,Android Sticker Sheet Ultra Removable,Home/Shop by Brand/Android/,(not set),,,,,,Android,,/google+redesign/,2,1,
2,0396973395485053796,Direct,0,United States,San Francisco,,,274,7,,20161017,1476768644,PAGE,,,24990000,,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Home/Drinkware/Water Bottles and Tumblers/,(not set),,,,,,Water Bottles & Tumblers | Drinkware | Google Merchandise Store,,/google+redesign/,2,1,
6,043584487743669327,Referral,247927,United States,Austin,192560000,2,346,21,,20170619,1497905556,PAGE,,1,25000000,,GGOEGGCX056299,Gift Card - $25.00,Gift Cards,Single Option Only,USD,,,,,Checkout Your Information,,/yourinfo.html,5,1,Billing and Shipping
2,9003509782650935666,Organic Search,623032,United States,San Francisco,,,1398,52,,20170611,1497244997,PAGE,,,990000,,GGOEGOAC021799,Ballpoint Pen Blue,${escCatTitle},(not set),,,,,,Store search results,,/asearch.html/,2,1,
2,5374566530533992169,Organic Search,435062,Netherlands,not available in demo dataset,,,436,24,,20170104,1483526040,PAGE,,,55990000,,GGOEGAAX0358,Google Men's  Zip Hoodie,Home/Apparel/Men's/Men's-Outerwear/,(not set),,,,,,Men's Outerwear | Apparel | Google Merchandise Store,,/google+redesign/,2,1,
3,9434100155146779985,Referral,947872,United States,Los Angeles,,,1805,21,,20170302,1488509550,PAGE,,,109990000,,GGOEGAAX0568,Google Men's Watershed Full Zip Hoodie Grey,${escCatTitle},(not set),,,,,,Store search results,,/asearch.html/,2,1,
2,7438021961261408453,Referral,584477,United States,Sunnyvale,52000000,1,1836,22,,20170524,1495663171,PAGE,,,25000000,,GGOEGGCX056299,Gift Card - $25.00,Gift Cards,Single Option Only,USD,,,,,Payment Method,,/payment.html,5,2,Payment
2,0053895332124593586,Direct,279942,United Kingdom,not available in demo dataset,,,862,31,,20170312,1489354191,EVENT,,,16990000,,GGOEGAAX0105,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,(not set),,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/store.html,1,1,
2,8769663090721675478,Organic Search,203010,United States,not available in demo dataset,53000000,1,464,12,40,20170728,1501254252,PAGE,,1,25000000,,GGOEGGCX056299,Gift Card - $25.00,Gift Cards,Single Option Only,USD,,,,,Checkout Your Information,,/yourinfo.html,5,1,Billing and Shipping
14,4191489896925210475,Referral,580250,United States,Kirkland,351000000,1,1500,67,,20161221,1482360949,PAGE,,1,25000000,,GGOEGGCX056299,Gift Card - $25.00,Gift Cards,Single Option Only,USD,,,,,Checkout Your Information,,/yourinfo.html,5,1,Billing and Shipping
22,4884778281436388667,Referral,405767,United States,Cambridge,555000000,1,485,75,,20161128,1480363993,PAGE,,,25000000,,GGOEGGCX056299,Gift Card - $25.00,Gift Cards,Single Option Only,USD,,,,,Payment Method,,/payment.html,5,2,Payment
2,0219574228160531155,Referral,153327,United States,not available in demo dataset,,,556,31,,20170302,1488491778,EVENT,,,25000000,,GGOEGGCX056299,Gift Card - $25.00,Home/Gift Cards/,(not set),,,,,,Gift Cards | Google Merchandise Store,,/store.html,1,1,
2,1594377054734291996,Organic Search,409031,United States,San Francisco,,,2980,28,,20170616,1497625839,EVENT,,,18990000,,GGOEGAAX0297,Google Women's Short Sleeve Hero Tee Red Heather,${escCatTitle},(not set),,,,,,Store search results,,/asearch.html,1,1,
2,2899830630693505736,Organic Search,579669,India,not available in demo dataset,,,741,41,,20170208,1486577399,EVENT,,,16990000,,GGOEGAAX0105,Google Men's 100% Cotton Short Sleeve Hero Tee Black,${escCatTitle},(not set),USD,,,,,Google Men's 100% Cotton Short Sleeve Hero Tee Black,,/google+redesign/,3,1,
2,3245124588515861127,Referral,1570555,United States,not available in demo dataset,,,2235,42,,20170405,1491411228,EVENT,,,30390000,,GGOEGEHQ072599,Google 4400mAh Power Bank,Home/Electronics/Power/,(not set),,,,,,Power & Chargers | Electronics | Google Merchandise Store,,/google+redesign/,1,1,
2,0053895332124593586,Direct,279965,United Kingdom,not available in demo dataset,,,862,31,,20170312,1489354191,EVENT,,,16990000,,GGOEGAAX0105,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,(not set),,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/store.html,1,1,
11,8436426603099391262,Referral,968700,United States,Ann Arbor,829000000,1,969,75,,20160901,1472781277,PAGE,,,25000000,,GGOEGGCX056299,Gift Card - $25.00,(not set),Single Option Only,USD,,,,ORD201609011752,Checkout Confirmation,,/ordercompleted.html,6,1,
6,7360768108223062056,Organic Search,127058,United States,Sunnyvale,158000000,1,869,32,,20160914,1473902004,PAGE,,1,25000000,26333333,GGOEGGCX056299,Gift Card - $25.00,(not set),Single Option Only,USD,,,158000000,ORD201609141763,Checkout Confirmation,,/ordercompleted.html,6,1,
3,0852801263780322,Direct,328310,United States,Sunnyvale,80000000,1,675,22,,20170627,1498594489,PAGE,,,25000000,,GGOEGGCX056299,Gift Card - $25.00,Gift Cards,Single Option Only,USD,,,,ORD201706272687,Checkout Confirmation,,/ordercompleted.html,6,1,
4,3211801082901013750,Referral,417832,United States,New York,409000000,1,418,23,,20170601,1496375475,PAGE,,,100000000,,GGOEGGCX056199,Gift Card- $100.00,Gift Cards,Single Option Only,USD,,,,ORD201706013038,Checkout Confirmation,,/ordercompleted.html,6,1,
2,3245124588515861127,Referral,1570039,United States,not available in demo dataset,,,2235,42,,20170405,1491411228,EVENT,,,30390000,,GGOEGEHQ072599,Google 4400mAh Power Bank,Home/Electronics/Power/,(not set),,,,,,Power & Chargers | Electronics | Google Merchandise Store,,/google+redesign/,1,1,
2,8565474882130184766,Referral,16451,United States,Mountain View,,,776,48,,20160924,1474759129,EVENT,,,16990000,,GGOEGAAX0104,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),,,,,,Men's-T-Shirts,,/google+redesign/,1,1,
2,154104806751769000,Organic Search,1024809,United States,not available in demo dataset,821710000,1,1025,23,,20170430,1493613970,PAGE,,,13290000,,GGOEGALP034315,Google Women's Vintage Hero Tee Lavender,Apparel, LG,USD,,,,ORD201704301386,Checkout Confirmation,,/ordercompleted.html,6,1,
2,4977888869536759660,Organic Search,128807,United States,Los Angeles,,,929,14,,20170701,1498944529,PAGE,,,4990000,,GGOEGBFC018799,Electronics Accessory Pouch,Home/Bags/,(not set),,,,,,Bags | Google Merchandise Store,,/google+redesign/,2,1,
2,418555043165391870,Organic Search,331312,United States,Miami,,,603,29,,20161017,1476705979,PAGE,,,13990000,,GGOEGBCR024399,Google Lunch Bag,Home/Accessories/Housewares/,(not set),,,,,,Housewares | Accessories | Google Merchandise Store,,/google+redesign/,2,1,
2,1031768530974318383,Organic Search,2107524,France,not available in demo dataset,,,2135,30,,20170405,1491427928,PAGE,,,51990000,,GGOEGAAX0362,Google Men's Pullover Hoodie Grey,Home/Apparel/Men's/,(not set),,,,,,Men's Apparel | Google Merchandise Store,,/google+redesign/,2,1,
3,9339082715443245460,Direct,858458,United States,not available in demo dataset,,,1018,12,,20161017,1476727774,PAGE,,,24990000,,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Home/Drinkware/Water Bottles and Tumblers/,(not set),,,,,,Water Bottles & Tumblers | Drinkware | Google Merchandise Store,,/google+redesign/,2,1,
2,4856298179013995726,Paid Search,1330942,United States,not available in demo dataset,30380000,1,1800,50,,20170624,1498351853,PAGE,,,4890000,,GGOEGCBN016899,Google Pet Feeding Mat,Lifestyle, PINK,USD,,,,ORD201706241470,Checkout Confirmation,,/ordercompleted.html,6,1,
2,3544586955648328253,Organic Search,82217,India,not available in demo dataset,,,95,14,,20161124,1479976002,PAGE,,,16990000,,GGOEGAAX0104,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,2,1,
2,6706553303219862080,Organic Search,78319,Australia,Melbourne,,,88,8,,20170301,1488431352,EVENT,,,4990000,,GGOEYDHJ056099,22 oz YouTube Bottle Infuser,Home/Shop by Brand/YouTube/,(not set),,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,1,1,
2,0182906031903320795,Referral,1535363,United States,Mountain View,,,1535,6,,20161122,1479865687,EVENT,,,4990000,,GGOEYDHJ056099,22 oz YouTube Bottle Infuser,Home/Drinkware/Water Bottles and Tumblers/,(not set),,,,,,Water Bottles & Tumblers | Drinkware | Google Merchandise Store,,/google+redesign/,1,1,
2,0001266240591974276,Referral,347299,Spain,Madrid,,,352,66,,20170606,1496753265,PAGE,,,12990000,,GGOEGACB023699,Yoga Block,Home/Clearance Sale/,(not set),,,,,,Clearance Sale,,/store.html/,2,1,
2,1590294463633434388,Organic Search,385987,United States,not available in demo dataset,22980000,1,386,8,,20170115,1484518570,PAGE,,,7990000,,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Drinkware,Single Option Only,USD,,,,ORD201701151175,Checkout Confirmation,,/ordercompleted.html,6,1,
6,7360768108223062056,Organic Search,127770,United States,Sunnyvale,158000000,1,869,32,,20160914,1473902004,PAGE,,,25000000,,GGOEGGCX056299,Gift Card - $25.00,(not set),Single Option Only,USD,,,,ORD201609141763,Checkout Confirmation,,/ordercompleted.html,6,1,
2,1849906954215296139,Social,1113503,United States,Chicago,103930000,1,1631,28,,20170129,1485760289,PAGE,,,9990000,,GGOEGOCT019199,Red Spiral Google Notebook,Office,Single Option Only,USD,,,,ORD201701291969,Checkout Confirmation,,/ordercompleted.html,6,1,
2,3544586955648328253,Organic Search,77571,India,not available in demo dataset,,,95,14,,20161124,1479976002,EVENT,,,16990000,,GGOEGAAX0104,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,1,1,
2,7993921530193250766,Organic Search,98255,India,Bengaluru,,,98,10,,20161226,1482813442,PAGE,,,24990000,,GGOEGDHQ014899,20 oz Stainless Steel Insulated Tumbler,Home/Drinkware/,(not set),,,,,,Drinkware | Google Merchandise Store,,/google+redesign/,2,1,
2,477997596462135678,Direct,653506,United States,San Jose,246000000,1,931,36,,20170118,1484796890,PAGE,,,119000000,,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,,ORD201701182177,Checkout Confirmation,,/ordercompleted.html,6,1,
2,4890832126611809362,Organic Search,0,Sri Lanka,not available in demo dataset,,,,2,,20170610,1497087233,PAGE,,,20990000,,GGOEGAAX0356,YouTube Men's Vintage Tank,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
2,951406946503817443,Referral,43892,United States,Mountain View,,,158,7,5,20170731,1501516774,EVENT,,,16990000,,GGOEGAAX0104,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,1,1,
2,0419611240165258862,Referral,729855,United States,not available in demo dataset,35950000,1,730,46,,20160916,1474052262,PAGE,,,3990000,,GGOEGBJC019999,Collapsible Shopping Bag,(not set),Single Option Only,USD,,,,ORD201609161782,Checkout Confirmation,,/ordercompleted.html,6,1,
2,8316567391407602026,Direct,494631,United States,Mountain View,365000000,1,495,27,,20161229,1483041128,PAGE,,,119000000,,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,,ORD201612291562,Checkout Confirmation,,/ordercompleted.html,6,1,
2,9462870071899101234,Direct,334073,United States,Mountain View,240000000,1,340,16,,20170127,1485557981,PAGE,,,119000000,,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,,ORD201701271714,Checkout Confirmation,,/ordercompleted.html,6,1,
